Promedio_Notas,Asistencia_Pct,Tareas_Entregadas_Pct,Nivel_Participacion,Faltas_Disciplinarias,Nivel_Riesgo
7.3,72.9,70.0,Alta,0,Medio riesgo
4.6,64.1,68.8,Baja,0,Alto riesgo
8.2,95.8,100.0,Media,0,Sin riesgo
8.5,76.9,61.8,Baja,1,Sin riesgo
6.5,74.1,79.5,Alta,0,Medio riesgo
8.2,66.2,68.2,Media,0,Alto riesgo
150.0,100.0,96.3,Alta,1,Sin riesgo
6.2,85.6,88.5,Media,1,Medio riesgo
2.7,51.2,47.6,Media,0,Alto riesgo
5.5,67.7,74.3,Alta,2,Alto riesgo
6.5,67.1,64.6,Desconocido_X99,2,Alto riesgo
6.8,62.8,33.2,Media,0,Alto riesgo
3.7,66.7,62.0,Media,1,Alto riesgo
6.8,86.0,76.1,Media,0,Medio riesgo
6.6,62.4,67.3,Alta,1,Alto riesgo
9.9,86.9,81.0,Media,0,Sin riesgo
,100.0,99.4,Alta,0,Sin riesgo
8.7,94.8,100.0,Baja,2,Sin riesgo
7.2,71.6,61.8,Media,0,Medio riesgo
7.0,69.3,78.8,Alta,0,Alto riesgo
5.7,65.2,58.3,Alta,2,Alto riesgo
7.5,-25.0,100.0,Baja,2,Medio riesgo
10.0,-25.0,69.3,Alta,1,Sin riesgo
10.0,100.0,94.8,Media,1,Sin riesgo
5.7,76.4,63.4,Alta,0,Alto riesgo
9.2,93.4,78.8,Media,1,Sin riesgo
5.3,-25.0,74.9,Media,1,Alto riesgo
4.7,51.0,46.9,Baja,0,Alto riesgo
5.0,44.8,43.6,Alta,1,Alto riesgo
7.3,81.1,68.8,Media,3,Medio riesgo
5.1,55.9,49.0,Alta,0,Alto riesgo
7.8,87.3,92.8,Media,1,Medio riesgo
7.1,68.8,63.9,Media,0,Alto riesgo
7.7,59.7,71.2,Media,0,Alto riesgo
6.7,68.4,61.7,Baja,2,Alto riesgo
8.6,80.7,93.5,Alta,0,Sin riesgo
5.6,67.1,77.3,Media,2,Alto riesgo
7.4,73.9,75.0,Media,1,Medio riesgo
8.1,96.0,97.2,Media,1,Sin riesgo
5.3,78.7,64.3,Alta,0,Alto riesgo
6.5,87.9,98.4,Media,1,Medio riesgo
7.5,59.1,46.4,Media,1,Alto riesgo
5.7,74.0,63.5,Baja,2,Alto riesgo
6.8,64.6,73.6,Baja,0,Alto riesgo
8.1,69.0,62.1,Alta,1,Alto riesgo
6.5,49.2,,Media,0,Alto riesgo
6.2,82.2,92.7,Baja,1,Medio riesgo
8.1,70.7,69.7,Media,1,Sin riesgo
10.0,99.6,94.1,Media,0,Sin riesgo
7.1,68.6,67.3,Media,0,Alto riesgo
10.0,84.1,91.0,Baja,1,Sin riesgo
10.0,91.8,77.3,Alta,0,Sin riesgo
10.0,97.2,96.3,Media,0,Sin riesgo
10.0,100.0,97.6,Alta,0,Sin riesgo
6.5,-25.0,74.8,Media,0,Medio riesgo
7.1,80.7,89.1,Media,1,Medio riesgo
10.0,96.0,89.3,Media,0,Sin riesgo
6.1,83.8,74.0,Media,0,Medio riesgo
7.8,75.9,54.7,Alta,0,Medio riesgo
,84.5,97.5,Media,0,Sin riesgo
6.6,84.4,100.0,Baja,1,Medio riesgo
8.4,71.0,67.8,Baja,0,Sin riesgo
8.0,87.7,88.1,Alta,1,Medio riesgo
,92.4,100.0,Baja,0,Sin riesgo
8.9,87.3,84.1,Media,2,Sin riesgo
7.7,73.8,73.5,Media,1,Medio riesgo
7.6,74.8,86.8,Media,0,Medio riesgo
4.2,69.9,83.9,Media,0,Alto riesgo
9.5,96.5,90.4,Media,0,Sin riesgo
,62.1,73.6,Media,0,Alto riesgo
10.0,88.3,100.0,Media,2,Sin riesgo
9.4,73.3,61.5,Media,2,Sin riesgo
9.1,84.3,75.7,Baja,0,Sin riesgo
3.9,44.5,16.6,Alta,1,Alto riesgo
10.0,100.0,100.0,Media,1,Sin riesgo
5.2,67.4,67.6,Media,1,Alto riesgo
6.4,84.0,72.7,Alta,0,Medio riesgo
4.7,73.6,71.2,Media,0,Alto riesgo
8.3,79.6,81.7,Media,1,Sin riesgo
10.0,86.8,84.5,Baja,1,Sin riesgo
10.0,100.0,98.0,Media,0,Sin riesgo
8.9,69.8,74.4,Media,0,Alto riesgo
9.3,100.0,100.0,Media,1,Sin riesgo
7.9,66.4,73.5,Media,0,Alto riesgo
9.3,90.1,85.3,Alta,0,Sin riesgo
8.2,83.2,,Media,0,Sin riesgo
8.4,98.0,100.0,Baja,0,Sin riesgo
7.4,93.0,100.0,Media,0,Medio riesgo
10.0,79.6,76.1,Media,1,Sin riesgo
9.4,89.0,92.1,Alta,1,Sin riesgo
8.9,92.9,100.0,Media,0,Sin riesgo
4.9,46.5,35.9,Media,0,Alto riesgo
7.7,98.8,97.2,Alta,1,Medio riesgo
6.3,79.2,68.4,Media,1,Medio riesgo
9.2,77.9,86.4,Media,1,Sin riesgo
10.0,94.1,99.9,Media,1,Sin riesgo
8.8,96.8,100.0,Baja,0,Sin riesgo
150.0,77.8,100.0,Alta,2,Sin riesgo
1.9,46.9,49.0,Alta,1,Alto riesgo
5.1,64.2,38.0,Baja,1,Alto riesgo
7.3,81.6,86.4,Media,0,Medio riesgo
6.2,53.2,57.7,Baja,0,Alto riesgo
6.9,-25.0,83.2,Baja,0,Medio riesgo
7.9,70.8,,Media,0,Medio riesgo
8.8,100.0,100.0,Baja,0,Sin riesgo
7.1,59.0,70.3,Media,0,Alto riesgo
10.0,87.9,88.3,Media,0,Sin riesgo
7.9,76.8,65.0,Alta,0,Medio riesgo
10.0,80.7,,Baja,0,Sin riesgo
7.6,79.2,90.8,Media,0,Medio riesgo
8.2,94.6,93.0,Media,1,Sin riesgo
3.7,77.8,76.5,Alta,0,Alto riesgo
8.4,87.2,87.4,Alta,1,Sin riesgo
8.5,82.4,78.3,Baja,1,Sin riesgo
4.8,-25.0,65.4,Baja,1,Alto riesgo
6.4,100.0,97.1,Alta,1,Medio riesgo
7.2,95.8,100.0,Media,1,Medio riesgo
9.0,74.6,73.3,Media,0,Sin riesgo
8.1,-25.0,75.9,Media,0,Sin riesgo
7.1,73.9,68.2,Media,0,Medio riesgo
7.7,62.3,63.8,Media,0,Alto riesgo
5.8,90.9,81.6,Media,1,Alto riesgo
8.8,74.2,66.2,Alta,0,Sin riesgo
4.2,71.0,88.7,Media,1,Alto riesgo
6.7,78.9,54.9,Media,1,Medio riesgo
8.9,93.7,78.7,Baja,0,Sin riesgo
9.2,87.1,100.0,Media,0,Sin riesgo
10.0,100.0,100.0,Alta,0,Sin riesgo
7.3,80.6,71.6,Desconocido_X99,0,Medio riesgo
9.8,90.6,81.3,Media,0,Sin riesgo
5.7,66.4,74.1,Desconocido_X99,1,Alto riesgo
4.9,57.1,63.2,Media,0,Alto riesgo
9.3,81.2,78.6,Media,0,Sin riesgo
7.5,62.1,58.5,Baja,1,Alto riesgo
6.3,73.3,88.5,Media,4,Medio riesgo
6.8,79.0,88.7,Media,0,Medio riesgo
10.0,88.4,91.7,Baja,0,Sin riesgo
6.3,60.0,52.0,Desconocido_X99,0,Alto riesgo
7.1,76.1,73.2,Media,0,Medio riesgo
6.2,67.8,56.1,Media,1,Alto riesgo
9.5,92.8,89.7,Baja,1,Sin riesgo
8.5,87.9,78.9,Media,1,Sin riesgo
7.2,75.9,77.9,Media,1,Medio riesgo
6.4,66.6,77.6,Media,1,Alto riesgo
5.2,79.8,69.2,Media,0,Alto riesgo
6.0,73.3,73.4,Media,1,Medio riesgo
5.2,68.9,52.2,Alta,3,Alto riesgo
6.2,56.1,,Alta,0,Alto riesgo
8.9,81.9,73.5,Media,0,Sin riesgo
8.3,87.7,74.9,Media,0,Sin riesgo
10.0,100.0,88.8,Alta,1,Sin riesgo
7.4,60.0,59.1,Media,1,Alto riesgo
10.0,76.3,64.5,Baja,0,Sin riesgo
8.3,88.8,98.4,Media,1,Sin riesgo
10.0,84.9,71.3,Alta,0,Sin riesgo
7.2,89.1,87.9,Alta,3,Medio riesgo
6.8,79.3,,Media,0,Medio riesgo
10.0,96.4,92.0,Media,0,Sin riesgo
7.8,76.2,83.6,Media,0,Medio riesgo
8.0,83.0,72.8,Media,0,Sin riesgo
,100.0,99.9,Alta,0,Sin riesgo
6.7,86.5,87.7,Baja,0,Medio riesgo
9.3,93.5,89.4,Media,0,Sin riesgo
6.3,65.2,69.8,Media,1,Alto riesgo
150.0,67.0,64.9,Media,0,Alto riesgo
8.4,-25.0,71.2,Media,0,Sin riesgo
10.0,92.3,85.2,Media,2,Sin riesgo
4.4,79.0,,Alta,0,Alto riesgo
10.0,85.6,89.2,Alta,1,Sin riesgo
3.7,53.5,61.1,Media,2,Alto riesgo
5.1,46.4,55.7,Alta,0,Alto riesgo
5.3,57.9,81.5,Alta,0,Alto riesgo
10.0,96.8,87.4,Baja,1,Sin riesgo
7.5,89.3,86.2,Media,1,Medio riesgo
8.4,72.8,83.7,Media,0,Sin riesgo
9.6,84.7,93.6,Media,0,Sin riesgo
6.7,63.4,75.4,Alta,0,Alto riesgo
9.8,89.7,,Media,0,Sin riesgo
7.7,93.1,98.5,Alta,0,Medio riesgo
3.9,66.7,60.5,Alta,0,Alto riesgo
9.8,100.0,88.0,Media,0,Sin riesgo
9.0,78.2,,Media,0,Sin riesgo
6.0,71.3,67.2,Desconocido_X99,1,Alto riesgo
9.8,99.8,87.2,Baja,1,Sin riesgo
7.3,74.4,75.9,Baja,0,Medio riesgo
9.1,-25.0,88.3,Media,0,Sin riesgo
10.0,100.0,100.0,Media,0,Sin riesgo
10.0,82.6,77.8,Media,0,Sin riesgo
6.9,74.7,84.0,Media,0,Medio riesgo
7.6,100.0,100.0,Desconocido_X99,0,Medio riesgo
150.0,80.9,95.3,Media,0,Sin riesgo
6.7,65.0,74.6,Media,0,Alto riesgo
8.6,71.7,,Media,0,Sin riesgo
5.7,77.2,70.0,Media,3,Alto riesgo
6.0,83.2,75.4,Baja,0,Alto riesgo
8.8,100.0,100.0,Alta,1,Sin riesgo
6.8,59.0,66.7,Alta,0,Alto riesgo
7.1,60.3,61.5,Alta,0,Alto riesgo
10.0,81.0,83.5,Media,1,Sin riesgo
150.0,100.0,100.0,Alta,1,Sin riesgo
7.4,84.3,91.5,Baja,1,Medio riesgo
6.0,64.1,47.1,Media,2,Alto riesgo
8.7,98.2,96.8,Alta,1,Sin riesgo
10.0,96.4,100.0,Baja,3,Sin riesgo
6.0,53.2,82.7,Alta,0,Alto riesgo
9.5,91.3,87.6,Media,0,Sin riesgo
9.2,100.0,93.0,Desconocido_X99,1,Sin riesgo
7.6,100.0,,Alta,1,Medio riesgo
8.4,-25.0,74.1,Baja,0,Sin riesgo
10.0,94.7,95.3,Baja,0,Sin riesgo
8.1,85.3,93.7,Baja,0,Sin riesgo
9.7,100.0,100.0,Baja,0,Sin riesgo
9.4,74.1,60.1,Baja,0,Sin riesgo
,69.6,67.8,Baja,1,Alto riesgo
10.0,95.3,82.1,Media,1,Sin riesgo
,86.8,75.8,Media,0,Alto riesgo
7.0,70.2,77.0,Media,0,Medio riesgo
8.1,86.8,96.2,Media,1,Sin riesgo
8.1,81.6,74.1,Media,1,Sin riesgo
7.1,94.9,96.2,Media,1,Medio riesgo
8.1,78.5,80.0,Media,2,Sin riesgo
5.0,-25.0,73.4,Media,0,Alto riesgo
,81.2,68.4,Alta,1,Medio riesgo
9.0,87.5,,Media,0,Sin riesgo
9.1,88.6,91.0,Media,1,Sin riesgo
6.8,81.7,85.1,Media,0,Medio riesgo
6.6,82.6,85.2,Media,1,Medio riesgo
6.9,69.7,68.6,Baja,1,Alto riesgo
8.0,71.6,88.2,Alta,0,Medio riesgo
150.0,95.3,82.0,Media,1,Medio riesgo
8.5,95.5,87.6,Alta,0,Sin riesgo
8.3,78.8,82.5,Media,1,Sin riesgo
5.2,67.1,73.6,Media,0,Alto riesgo
7.2,73.7,73.3,Baja,1,Medio riesgo
10.0,83.3,70.4,Media,0,Sin riesgo
7.9,80.5,73.5,Media,1,Medio riesgo
8.8,86.6,77.9,Media,0,Sin riesgo
6.8,60.3,,Baja,1,Alto riesgo
8.2,72.1,81.3,Media,0,Sin riesgo
9.4,100.0,100.0,Media,0,Sin riesgo
7.8,93.1,100.0,Media,0,Medio riesgo
5.9,70.0,80.6,Alta,0,Alto riesgo
6.3,71.3,73.3,Alta,0,Medio riesgo
5.7,61.5,51.3,Media,1,Alto riesgo
6.2,100.0,95.8,Desconocido_X99,1,Medio riesgo
,69.2,77.3,Media,0,Alto riesgo
4.7,79.9,62.4,Alta,0,Alto riesgo
10.0,95.2,94.5,Media,3,Sin riesgo
9.5,-25.0,81.7,Media,1,Sin riesgo
9.4,78.8,85.2,Alta,1,Sin riesgo
4.9,55.7,70.3,Media,0,Alto riesgo
5.6,66.1,53.7,Baja,0,Alto riesgo
3.8,52.7,52.9,Alta,1,Alto riesgo
,77.7,67.0,Media,0,Sin riesgo
7.6,49.1,50.2,Media,1,Alto riesgo
150.0,75.0,87.2,Baja,0,Sin riesgo
9.5,92.6,100.0,Alta,1,Sin riesgo
6.0,91.2,85.7,Alta,1,Alto riesgo
9.0,100.0,92.7,Alta,0,Sin riesgo
6.9,64.2,56.5,Alta,1,Alto riesgo
5.0,70.5,57.5,Media,1,Alto riesgo
10.0,91.0,95.0,Baja,0,Sin riesgo
8.9,83.2,90.8,Media,1,Sin riesgo
9.3,78.5,80.1,Baja,0,Sin riesgo
6.3,61.3,59.2,Media,0,Alto riesgo
6.5,46.8,33.1,Media,0,Alto riesgo
,65.9,60.7,Media,1,Alto riesgo
8.4,-25.0,99.4,Alta,0,Sin riesgo
4.5,52.7,39.4,Alta,0,Alto riesgo
10.0,85.1,78.7,Media,1,Sin riesgo
9.3,83.0,,Media,0,Sin riesgo
4.4,59.6,50.8,Baja,0,Alto riesgo
9.3,83.0,77.1,Desconocido_X99,0,Sin riesgo
10.0,100.0,90.9,Baja,0,Sin riesgo
10.0,100.0,100.0,Media,0,Sin riesgo
5.3,72.6,69.0,Media,1,Alto riesgo
10.0,92.6,82.1,Alta,0,Sin riesgo
5.4,50.7,44.9,Baja,1,Alto riesgo
150.0,78.5,86.1,Alta,0,Sin riesgo
9.0,77.6,,Alta,0,Sin riesgo
10.0,95.5,78.0,Baja,1,Sin riesgo
7.7,94.3,65.5,Media,1,Medio riesgo
8.9,83.1,96.6,Desconocido_X99,0,Sin riesgo
8.5,84.9,91.1,Media,0,Sin riesgo
10.0,93.6,85.6,Alta,0,Sin riesgo
5.2,81.4,82.0,Alta,0,Alto riesgo
9.4,72.6,65.6,Baja,1,Sin riesgo
7.7,71.8,40.7,Media,0,Medio riesgo
9.7,78.7,75.5,Media,0,Sin riesgo
9.0,76.1,89.4,Media,2,Sin riesgo
8.9,84.8,88.3,Alta,1,Sin riesgo
7.6,76.0,84.0,Desconocido_X99,0,Medio riesgo
9.4,90.6,100.0,Desconocido_X99,0,Sin riesgo
5.3,68.1,62.8,Media,0,Alto riesgo
10.0,94.2,100.0,Alta,1,Sin riesgo
7.9,78.5,66.6,Media,0,Medio riesgo
6.8,52.2,49.7,Baja,2,Alto riesgo
8.4,84.3,75.2,Media,0,Sin riesgo
10.0,-25.0,100.0,Media,0,Sin riesgo
6.7,70.7,56.6,Desconocido_X99,0,Medio riesgo
10.0,80.7,78.4,Baja,2,Sin riesgo
7.5,83.0,,Alta,1,Medio riesgo
9.4,81.5,88.0,Media,1,Sin riesgo
6.6,57.9,57.9,Alta,1,Alto riesgo
4.2,68.0,58.2,Media,1,Alto riesgo
10.0,91.6,100.0,Alta,0,Sin riesgo
7.0,67.9,52.3,Media,0,Alto riesgo
10.0,100.0,84.1,Baja,0,Sin riesgo
7.2,57.3,64.0,Alta,0,Alto riesgo
6.4,62.2,64.1,Alta,0,Alto riesgo
6.4,65.9,59.0,Alta,0,Alto riesgo
9.0,63.4,54.4,Media,0,Alto riesgo
7.2,62.8,69.1,Alta,1,Alto riesgo
10.0,86.1,83.5,Baja,0,Sin riesgo
10.0,97.5,100.0,Alta,0,Sin riesgo
7.1,94.4,100.0,Baja,0,Medio riesgo
9.4,84.8,77.8,Desconocido_X99,1,Sin riesgo
10.0,94.0,72.7,Media,0,Sin riesgo
7.8,96.3,95.1,Media,1,Medio riesgo
,63.1,44.0,Baja,0,Alto riesgo
8.0,83.4,,Media,0,Sin riesgo
1.1,40.3,65.0,Baja,0,Alto riesgo
7.8,80.1,81.1,Media,1,Medio riesgo
10.0,100.0,100.0,Media,0,Sin riesgo
8.3,77.8,70.6,Media,0,Sin riesgo
,95.7,100.0,Alta,1,Sin riesgo
7.6,86.0,86.2,Baja,1,Medio riesgo
150.0,63.0,71.7,Alta,2,Alto riesgo
6.8,65.3,74.1,Alta,0,Alto riesgo
7.3,100.0,86.5,Desconocido_X99,1,Medio riesgo
7.4,73.1,74.2,Baja,1,Medio riesgo
6.6,74.0,65.1,Alta,0,Medio riesgo
7.3,83.0,85.5,Alta,0,Medio riesgo
8.1,87.9,96.0,Alta,1,Sin riesgo
6.5,68.0,79.8,Alta,0,Alto riesgo
10.0,100.0,100.0,Alta,2,Sin riesgo
8.6,100.0,100.0,Media,0,Sin riesgo
5.9,88.2,85.1,Desconocido_X99,0,Alto riesgo
10.0,83.8,61.2,Media,0,Sin riesgo
5.7,73.3,87.1,Media,1,Alto riesgo
6.3,57.8,63.8,Media,1,Alto riesgo
,77.3,74.2,Media,0,Medio riesgo
5.3,65.0,45.8,Media,0,Alto riesgo
10.0,84.3,71.3,Baja,1,Sin riesgo
9.4,93.6,100.0,Media,0,Sin riesgo
7.2,67.7,88.5,Media,0,Alto riesgo
7.3,79.1,82.3,Media,0,Medio riesgo
6.1,79.9,77.7,Media,0,Medio riesgo
6.5,66.4,85.0,Baja,1,Alto riesgo
7.8,88.3,81.2,Media,0,Medio riesgo
,85.6,90.5,Baja,2,Sin riesgo
7.9,88.7,99.8,Media,1,Medio riesgo
8.9,90.4,92.9,Media,1,Sin riesgo
10.0,99.3,99.7,Media,1,Sin riesgo
7.9,87.1,90.2,Alta,1,Medio riesgo
5.5,63.3,70.2,Alta,0,Alto riesgo
8.2,88.8,79.1,Baja,0,Sin riesgo
7.7,75.4,86.7,Alta,0,Medio riesgo
6.4,69.5,64.4,Baja,0,Alto riesgo
7.5,82.4,87.5,Alta,1,Medio riesgo
6.6,68.2,76.7,Media,0,Alto riesgo
8.5,86.1,80.0,Baja,0,Sin riesgo
8.7,88.1,98.5,Media,1,Sin riesgo
7.6,53.8,43.0,Alta,2,Alto riesgo
9.4,79.9,72.3,Desconocido_X99,0,Sin riesgo
9.6,92.1,82.7,Alta,0,Sin riesgo
9.0,82.9,78.6,Baja,2,Sin riesgo
6.2,68.6,60.8,Media,0,Alto riesgo
5.8,81.1,89.5,Media,0,Alto riesgo
7.8,87.3,100.0,Media,1,Medio riesgo
10.0,86.9,90.4,Baja,1,Sin riesgo
4.8,59.3,53.6,Media,0,Alto riesgo
6.4,60.0,56.3,Baja,1,Alto riesgo
8.2,87.0,100.0,Baja,0,Sin riesgo
7.5,-25.0,77.9,Baja,0,Medio riesgo
7.9,82.2,65.8,Media,0,Medio riesgo
3.5,48.0,47.8,Baja,2,Alto riesgo
4.4,64.9,74.1,Media,1,Alto riesgo
,89.0,99.9,Baja,0,Medio riesgo
5.7,55.2,48.6,Alta,0,Alto riesgo
10.0,87.1,65.3,Baja,1,Sin riesgo
8.1,100.0,100.0,Alta,1,Sin riesgo
9.6,100.0,100.0,Media,0,Sin riesgo
7.7,76.3,84.1,Baja,0,Medio riesgo
8.5,77.5,62.0,Baja,2,Sin riesgo
6.3,64.5,75.2,Baja,1,Alto riesgo
10.0,-25.0,85.5,Media,0,Sin riesgo
4.2,80.0,58.7,Media,1,Alto riesgo
9.0,87.5,86.3,Baja,3,Sin riesgo
8.8,79.0,75.7,Baja,4,Sin riesgo
7.7,80.8,87.9,Media,0,Medio riesgo
150.0,100.0,81.8,Alta,0,Sin riesgo
7.4,70.7,65.3,Media,0,Medio riesgo
6.3,-25.0,55.4,Media,0,Alto riesgo
,83.9,93.5,Baja,0,Sin riesgo
8.2,73.3,74.2,Baja,0,Sin riesgo
,90.1,82.0,Media,1,Sin riesgo
7.7,70.0,65.8,Media,0,Medio riesgo
,100.0,100.0,Media,0,Sin riesgo
10.0,99.3,89.3,Media,0,Sin riesgo
4.9,85.4,100.0,Media,0,Alto riesgo
7.0,71.1,73.0,Media,0,Medio riesgo
6.4,86.6,85.9,Media,1,Medio riesgo
3.3,77.3,80.4,Media,0,Alto riesgo
9.0,100.0,100.0,Media,0,Sin riesgo
10.0,100.0,100.0,Baja,0,Sin riesgo
7.4,87.6,85.9,Baja,0,Medio riesgo
150.0,64.6,65.8,Alta,1,Alto riesgo
2.8,41.8,43.9,Media,1,Alto riesgo
9.1,100.0,96.6,Baja,1,Sin riesgo
7.1,82.9,74.2,Media,1,Medio riesgo
8.9,59.7,64.8,Alta,1,Alto riesgo
9.3,76.5,73.5,Media,3,Sin riesgo
7.8,85.4,69.4,Media,1,Medio riesgo
9.9,72.7,69.2,Baja,1,Sin riesgo
8.3,88.8,86.8,Media,0,Sin riesgo
5.2,62.3,62.5,Media,0,Alto riesgo
4.7,50.5,77.3,Media,0,Alto riesgo
8.1,63.4,70.5,Media,0,Alto riesgo
8.9,87.4,100.0,Baja,1,Sin riesgo
9.5,69.3,69.1,Media,1,Alto riesgo
7.8,77.1,75.4,Alta,0,Medio riesgo
8.6,72.4,69.6,Media,0,Sin riesgo
3.2,70.5,,Media,0,Alto riesgo
8.3,65.7,81.0,Baja,0,Alto riesgo
3.7,66.5,52.7,Alta,1,Alto riesgo
5.9,61.8,52.2,Alta,0,Alto riesgo
8.2,-25.0,90.2,Alta,0,Sin riesgo
9.1,90.6,95.3,Baja,1,Sin riesgo
5.7,60.2,65.6,Media,0,Alto riesgo
,66.0,87.9,Baja,0,Alto riesgo
6.3,70.0,65.8,Alta,0,Alto riesgo
6.1,75.7,80.7,Alta,1,Medio riesgo
6.4,88.4,85.0,Media,2,Medio riesgo
7.8,71.7,66.4,Media,1,Medio riesgo
8.9,81.3,76.0,Media,0,Sin riesgo
7.4,85.3,82.2,Baja,3,Medio riesgo
8.2,77.2,73.4,Alta,1,Sin riesgo
10.0,94.6,83.2,Alta,0,Sin riesgo
8.2,94.3,100.0,Baja,1,Sin riesgo
9.0,78.7,75.1,Media,0,Sin riesgo
,100.0,100.0,Baja,0,Sin riesgo
10.0,95.5,100.0,Alta,0,Sin riesgo
7.7,70.7,77.0,Media,1,Medio riesgo
4.4,63.4,64.3,Baja,1,Alto riesgo
6.5,75.7,73.5,Alta,3,Medio riesgo
9.0,86.4,69.1,Alta,1,Sin riesgo
9.4,80.4,84.5,Alta,0,Sin riesgo
10.0,81.8,90.4,Media,2,Sin riesgo
10.0,-25.0,95.6,Alta,1,Sin riesgo
,91.5,79.4,Media,1,Sin riesgo
5.3,72.2,79.1,Media,0,Alto riesgo
7.8,79.1,70.9,Media,0,Medio riesgo
9.0,83.7,84.4,Baja,0,Sin riesgo
,87.5,84.0,Alta,0,Sin riesgo
9.7,92.6,100.0,Alta,1,Sin riesgo
,69.3,76.7,Alta,1,Alto riesgo
7.9,79.4,89.2,Alta,0,Medio riesgo
5.6,46.6,44.1,Alta,1,Alto riesgo
6.6,73.5,82.7,Media,0,Medio riesgo
,85.0,74.4,Media,0,Sin riesgo
10.0,97.8,93.7,Media,2,Sin riesgo
8.1,77.9,59.5,Alta,0,Sin riesgo
8.5,83.0,95.2,Alta,0,Sin riesgo
2.6,59.6,54.4,Media,0,Alto riesgo
5.9,74.7,83.7,Alta,0,Alto riesgo
6.1,76.8,81.7,Alta,1,Medio riesgo
7.2,68.3,66.0,Media,0,Alto riesgo
10.0,97.1,86.5,Media,1,Sin riesgo
8.5,76.6,81.2,Alta,0,Sin riesgo
9.5,100.0,100.0,Alta,0,Sin riesgo
9.2,96.6,94.6,Alta,0,Sin riesgo
,68.3,60.2,Alta,1,Alto riesgo
10.0,94.0,74.6,Media,1,Sin riesgo
6.4,65.0,,Baja,1,Alto riesgo
10.0,100.0,82.3,Media,1,Sin riesgo
5.8,65.8,,Media,2,Alto riesgo
4.4,60.8,58.0,Media,0,Alto riesgo
5.4,87.7,87.5,Media,0,Alto riesgo
10.0,76.0,65.9,Alta,1,Sin riesgo
9.1,86.8,70.2,Media,0,Sin riesgo
10.0,-25.0,100.0,Media,1,Sin riesgo
5.9,63.2,70.2,Baja,1,Alto riesgo
8.1,69.2,68.3,Media,0,Alto riesgo
8.2,-25.0,93.2,Alta,0,Sin riesgo
5.4,59.5,49.6,Media,1,Alto riesgo
9.6,78.3,60.1,Media,0,Sin riesgo
10.0,94.2,92.8,Media,0,Sin riesgo
10.0,72.7,,Alta,1,Sin riesgo
3.3,35.4,49.3,Baja,3,Alto riesgo
8.0,91.6,88.7,Baja,0,Medio riesgo
150.0,69.7,81.5,Media,0,Alto riesgo
7.0,84.9,82.4,Alta,1,Medio riesgo
9.0,89.2,87.0,Baja,0,Sin riesgo
4.0,49.7,49.9,Media,0,Alto riesgo
7.6,86.0,95.7,Desconocido_X99,0,Medio riesgo
150.0,84.6,99.9,Alta,0,Sin riesgo
7.4,84.6,77.3,Baja,0,Medio riesgo
9.5,84.3,79.4,Baja,2,Sin riesgo
8.1,81.8,86.8,Media,0,Sin riesgo
8.3,-25.0,100.0,Media,1,Sin riesgo
8.6,76.9,64.5,Baja,1,Sin riesgo
8.8,95.3,100.0,Media,0,Sin riesgo
9.6,85.6,89.7,Alta,1,Sin riesgo
7.5,76.6,62.1,Media,0,Medio riesgo
150.0,52.4,54.1,Media,1,Alto riesgo
6.4,73.8,69.4,Alta,1,Medio riesgo
10.0,100.0,100.0,Baja,0,Sin riesgo
,65.9,58.2,Media,1,Alto riesgo
7.3,70.0,86.8,Alta,0,Medio riesgo
9.5,84.1,94.2,Media,1,Sin riesgo
9.9,92.5,92.9,Baja,0,Sin riesgo
8.2,95.1,100.0,Media,0,Sin riesgo
7.5,76.3,91.6,Alta,0,Medio riesgo
8.3,82.9,89.7,Media,0,Sin riesgo
6.9,85.3,83.5,Baja,2,Medio riesgo
7.2,79.9,59.2,Media,0,Medio riesgo
5.9,82.2,84.2,Alta,1,Alto riesgo
9.1,-25.0,73.2,Media,1,Sin riesgo
7.3,70.1,66.6,Baja,0,Medio riesgo
3.5,54.7,52.4,Desconocido_X99,1,Alto riesgo
8.0,70.6,79.2,Media,0,Sin riesgo
10.0,92.8,80.4,Alta,0,Sin riesgo
9.0,75.5,82.5,Media,1,Sin riesgo
8.3,77.8,,Baja,0,Sin riesgo
8.8,60.4,35.6,Alta,0,Alto riesgo
7.4,88.1,90.0,Alta,0,Medio riesgo
3.0,52.5,69.4,Alta,0,Alto riesgo
6.6,76.5,72.2,Baja,0,Medio riesgo
6.4,51.8,50.6,Baja,0,Alto riesgo
8.5,84.9,94.3,Baja,0,Sin riesgo
3.2,29.0,26.8,Baja,2,Alto riesgo
6.6,81.2,88.7,Media,2,Medio riesgo
7.2,73.9,54.7,Baja,0,Medio riesgo
8.0,88.0,91.1,Media,1,Medio riesgo
8.6,69.8,64.1,Alta,1,Alto riesgo
5.2,65.9,58.3,Media,0,Alto riesgo
9.0,97.0,86.1,Media,0,Sin riesgo
10.0,91.5,79.9,Media,0,Sin riesgo
7.9,85.3,68.3,Media,1,Medio riesgo
,71.3,71.6,Media,1,Medio riesgo
9.5,78.3,89.8,Media,1,Sin riesgo
10.0,99.3,100.0,Media,0,Sin riesgo
10.0,-25.0,97.1,Alta,0,Sin riesgo
9.4,88.0,68.9,Media,1,Sin riesgo
10.0,98.7,91.6,Media,1,Sin riesgo
9.2,91.1,89.7,Desconocido_X99,0,Sin riesgo
